Ost;Nord;PLZ;Gemeinde;Dorf;Strasse;Hausnummer
36250.00;374236.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;56
36272.00;374226.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;57
36312.00;374212.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;58
36548.83;374085.50;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;59
36592.39;374056.12;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;60
36431.46;373766.22;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;61
36451.52;373747.46;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;62
36466.55;373956.53;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;63
36610.60;374003.78;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;65
36636.05;373988.89;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;66
36603.54;373977.90;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;67
36588.02;373955.78;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;69
36629.72;373946.36;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;70
36580.25;373930.77;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;71
36615.95;373924.31;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;72
36572.73;373903.77;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;73
36613.08;373897.36;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;74
36570.25;373872.16;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;75
36607.03;373869.36;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;76
36702.23;373984.47;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;77
36581.89;373602.71;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;79
36449.18;373885.27;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;80
36509.73;373887.76;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;82
36444.74;373848.93;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;83
36480.33;373851.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;84
36441.06;373818.81;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;86
36513.01;373817.67;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;88
36482.61;373776.47;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;90
36507.46;373767.29;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;91
36679.23;373955.35;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;95
36728.83;373918.30;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;96
36695.00;373914.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;98
36667.87;373865.59;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;102
36645.00;373861.00;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;103
36392.90;374090.48;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;
36320.63;374451.86;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;
36396.89;374068.79;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;
36240.31;374406.46;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;
34706.13;375924.02;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;1
34759.42;375951.30;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;2
34790.93;375938.68;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;3
34826.23;375923.72;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;4
34826.23;375923.72;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;4
34699.00;375971.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;5
34938.00;376051.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;6
34928.00;376040.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;6
34998.18;375992.69;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;7
35194.00;376186.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;8
35188.00;376162.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;9
35215.33;375889.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;10
35235.48;375811.95;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;11
34783.43;375248.75;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;12
34528.94;375249.28;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;14
34528.94;375249.28;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;14
34264.05;376104.07;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;15
34979.25;376004.40;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;16
34314.69;376084.85;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;17
34775.42;375899.89;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;18
34667.75;375965.19;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;19
34647.31;375979.82;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;20
34639.23;375933.82;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;21
34646.00;375894.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;22
34602.00;375957.00;4141;Pfarrkirchen im Muehlkreis;Pollmannsdorf;Pollmannsdorf;23
33281.02;376413.25;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;1
33281.02;376413.25;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;1
33311.30;376411.22;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;2
33345.85;376394.01;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;3
33345.85;376394.01;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;3
33358.83;376342.61;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;4
33039.34;376614.53;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;5
33294.03;376397.36;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;6
33024.57;376208.82;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;7
33245.97;376440.92;4142;Pfarrkirchen im Muehlkreis;Ratzesberg;Ratzesberg;8
35908.00;373157.00;4141;Pfarrkirchen im Muehlkreis;Scharten;Scharten;2
36128.10;372777.42;4141;Pfarrkirchen im Muehlkreis;Scharten;Scharten;3
36127.24;372822.68;4141;Pfarrkirchen im Muehlkreis;Scharten;Scharten;4
35654.15;374982.20;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;1
35655.85;374983.59;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;1
35655.83;375010.68;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;2
35687.29;375024.21;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;3
35664.48;375039.38;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;4
35641.30;375030.60;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;5
35737.28;375066.59;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;7
35659.81;375100.39;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;8
35735.29;375108.78;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;9
35722.52;375159.41;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;10
35770.00;375145.00;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;11
35909.59;374784.36;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;12
35911.61;374743.64;4141;Pfarrkirchen im Muehlkreis;Schlag;Schlag;13
35881.69;374710.24;4141;Pfarrkirchen im Muehlkreis;Pfarrkirchen im Muehlkreis;Schlag;
34950.01;379180.74;4144;Pfarrkirchen im Muehlkreis;Unholnedt;Unholnedt;1
34958.26;379140.26;4144;Pfarrkirchen im Muehlkreis;Unholnedt;Unholnedt;2
35008.05;379103.86;4144;Pfarrkirchen im Muehlkreis;Unholnedt;Unholnedt;4
35057.25;379092.10;4144;Pfarrkirchen im Muehlkreis;Unholnedt;Unholnedt;5
35134.23;378948.24;4144;Pfarrkirchen im Muehlkreis;Unholnedt;Unholnedt;6
35822.16;379340.30;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;2
35045.70;380195.77;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;3
35021.00;380186.00;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;3
34969.59;380193.05;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;4
34942.21;379736.35;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;5
34956.67;380176.17;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;6
35295.02;379948.42;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;7
35239.69;379924.37;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;8
35211.88;379897.87;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;9
35193.63;379848.29;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;10
35297.00;379830.00;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;11
34489.40;380248.49;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;12
34489.40;380248.49;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;12
34441.17;380367.08;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;13
34109.53;380365.62;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;14
34088.10;380321.13;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;15
33960.85;380247.33;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;17
33960.85;380247.33;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;17
33959.09;380271.07;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;18
35330.61;379800.64;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;19
34866.82;379715.61;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;20
35252.20;379977.19;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;22
35261.71;379822.91;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;23
34894.20;379715.89;4144;Pfarrkirchen im Muehlkreis;Vatersreith;Vatersreith;24
36543.22;377608.15;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;2
36419.53;377855.26;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;3
36427.80;377891.15;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;3
36600.43;377514.70;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;5
36676.74;378061.28;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;6
36628.77;378061.28;4141;Pfarrkirchen im Muehlkreis;Waldhaeusl;Waldhaeusl;7
35994.52;378413.85;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;1
36008.14;378380.38;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;2
36026.00;378373.00;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;3
36009.96;378353.05;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;4
36064.00;378351.00;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;5
36086.20;378348.75;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;6
36149.72;378363.30;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;7
36177.69;378304.56;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;9
36201.91;378294.32;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;11
36169.61;378714.30;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;14
36147.13;378839.89;4141;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;15
35627.46;378493.12;4144;Pfarrkirchen im Muehlkreis;Weberschlag;Weberschlag;16
35008.40;374092.11;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;1
34665.00;373842.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;2
35006.00;374024.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;3
34993.00;374110.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;4
34967.00;374086.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;5
34950.55;374126.19;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;6
34939.93;374103.89;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;7
34911.46;374145.91;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;8
34880.26;374151.57;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;9
34818.95;374155.87;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;10
34818.78;374201.02;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;11
34757.63;374215.36;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;12
34757.63;374215.36;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;12
34725.00;374219.99;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;13
34726.34;374237.81;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;14
34435.00;374234.39;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;15
34834.95;374131.99;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;16
34666.32;374255.17;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;17
35029.00;374038.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;18
34769.90;374178.34;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;19
35060.00;374063.00;4141;Pfarrkirchen im Muehlkreis;Wehrbach;Wehrbach;20
33745.76;376874.97;4141;Pfarrkirchen im Muehlkreis;Wernersdorf;Wernersdorf;1
33739.76;376934.21;4141;Pfarrkirchen im Muehlkreis;Wernersdorf;Wernersdorf;2
33789.34;376870.55;4141;Pfarrkirchen im Muehlkreis;Wernersdorf;Wernersdorf;3
33789.34;376870.55;4141;Pfarrkirchen im Muehlkreis;Wernersdorf;Wernersdorf;3
33931.17;376398.95;4141;Pfarrkirchen im Muehlkreis;Wernersdorf;Wernersdorf;4
35142.08;377057.94;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;1
35143.43;376922.05;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;2
35125.00;377044.00;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;3
35135.93;377015.39;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;3
34441.29;376802.38;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;4
34423.81;376813.95;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;5
34707.86;376976.62;4141;Pfarrkirchen im Muehlkreis;Wurzwoll;Wurzwoll;6
34439.72;378915.91;4144;Pfarrkirchen im Muehlkreis;Zanklbach;Zanklbach;1
34393.21;378942.69;4144;Pfarrkirchen im Muehlkreis;Zanklbach;Zanklbach;2
34086.39;378292.23;4144;Pfarrkirchen im Muehlkreis;Zinoeck;Zinoeck;1
34152.41;378202.84;4144;Pfarrkirchen im Muehlkreis;Zinoeck;Zinoeck;2
34172.00;378271.00;4144;Pfarrkirchen im Muehlkreis;Zinoeck;Zinoeck;3
39582.00;373778.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;1
39605.00;373764.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;2
39660.34;373756.11;4134;Putzleinsdorf;Berg bei Mairing;Berg;3
39533.00;374301.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;5
39540.00;374058.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;6
39551.00;374050.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;6
39378.00;374037.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;7
39708.00;374288.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;8
40015.00;373982.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;9
39492.75;374076.23;4134;Putzleinsdorf;Berg bei Mairing;Berg;10
39995.00;373984.00;4134;Putzleinsdorf;Berg bei Mairing;Berg;11
39295.00;376417.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;1
39310.00;376426.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;3
39565.00;376261.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;5
39536.00;376255.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;6
39624.00;376329.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;7
39597.00;376374.00;4134;Putzleinsdorf;Daglesbach;Daglesbach;9
38635.00;374502.00;4134;Putzleinsdorf;Ebrasdorf;Ebrasdorf;1
38648.00;374537.00;4134;Putzleinsdorf;Ebrasdorf;Ebrasdorf;3
38619.00;374525.00;4134;Putzleinsdorf;Ebrasdorf;Ebrasdorf;4
38606.00;374489.00;4134;Putzleinsdorf;Ebrasdorf;Ebrasdorf;5
39287.00;374848.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;1
39294.00;374861.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;1
39314.00;374848.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;2
39349.00;374847.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;3
39374.00;374843.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;3
39352.00;374832.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;4
39373.00;374818.00;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;5
39521.97;374819.26;4134;Putzleinsdorf;Egnersdorf;Egnersdorf;6
38540.55;372888.00;4141;Putzleinsdorf;Haag;Haag;1
38515.80;372840.59;4141;Putzleinsdorf;Haag;Haag;3
38485.65;372815.94;4141;Putzleinsdorf;Haag;Haag;4
38473.09;372759.80;4141;Putzleinsdorf;Haag;Haag;5
38597.91;372941.10;4141;Putzleinsdorf;Haag;Haag;7
37945.05;371819.89;4141;Putzleinsdorf;Harrau;Harrau;2
37989.93;371841.93;4141;Putzleinsdorf;Harrau;Harrau;3
38005.51;371780.31;4141;Putzleinsdorf;Harrau;Harrau;3
37971.59;371884.19;4141;Putzleinsdorf;Harrau;Harrau;4
37881.36;371875.44;4141;Putzleinsdorf;Harrau;Harrau;6
37876.75;371908.67;4141;Putzleinsdorf;Harrau;Harrau;7
37865.74;371924.13;4141;Putzleinsdorf;Harrau;Harrau;8
37847.23;371903.69;4141;Putzleinsdorf;Harrau;Harrau;8
38497.98;371653.73;4133;Putzleinsdorf;Harrau;Harrau;9
37911.48;371937.65;4141;Putzleinsdorf;Harrau;Harrau;10
37226.79;372155.56;4141;Putzleinsdorf;Harrau;Harrau;11
38050.78;371892.94;4141;Putzleinsdorf;Harrau;Harrau;12
38067.12;371929.81;4141;Putzleinsdorf;Harrau;Harrau;13
38297.35;373971.99;4141;Putzleinsdorf;Hochetting;Hochetting;1
38230.37;373885.26;4141;Putzleinsdorf;Hochetting;Hochetting;2
37990.01;373927.34;4141;Putzleinsdorf;Hochetting;Hochetting;4
38042.95;373919.20;4141;Putzleinsdorf;Hochetting;Hochetting;5
38189.64;373931.98;4141;Putzleinsdorf;Hochetting;Hochetting;6
40612.81;375197.50;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;1
40703.68;375181.31;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;3
40668.18;375157.57;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;4
40688.65;375096.53;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;5
40708.43;375111.02;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;5
40693.29;375049.45;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;6
40728.83;375032.07;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;7
40746.19;375007.75;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;8
40580.14;375132.08;4134;Putzleinsdorf;Kaindlsdorf;Kaindlsdorf;9
38249.00;370800.00;4133;Putzleinsdorf;Kleinobernberg;Kleinobernberg;1
39156.79;372321.68;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;1
39169.48;372388.08;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;3
39283.72;372315.01;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;4
39247.58;372629.71;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;5
39167.23;372181.74;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;6
39140.32;372110.94;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;7
39180.21;372080.14;4141;Putzleinsdorf;Kleinstifting;Kleinstifting;8
40470.00;374098.00;4134;Putzleinsdorf;Glotzing;Glotzing;1
40489.00;374060.00;4134;Putzleinsdorf;Glotzing;Glotzing;2
40519.00;374030.00;4134;Putzleinsdorf;Glotzing;Glotzing;3
40543.00;373993.00;4134;Putzleinsdorf;Glotzing;Glotzing;4
40636.00;373917.00;4134;Putzleinsdorf;Glotzing;Glotzing;5
40395.00;374188.00;4134;Putzleinsdorf;Glotzing;Glotzing;6
40456.00;373767.00;4134;Putzleinsdorf;Glotzing;Glotzing;7
40913.00;373937.00;4134;Putzleinsdorf;Glotzing;Glotzing;8
40386.00;374174.00;4134;Putzleinsdorf;Glotzing;Glotzing;9
40320.00;374257.00;4134;Putzleinsdorf;Glotzing;Glotzing;10
40337.00;374275.00;4134;Putzleinsdorf;Glotzing;Glotzing;11
40353.00;374255.00;4134;Putzleinsdorf;Glotzing;Glotzing;12
40367.00;374194.00;4134;Putzleinsdorf;Glotzing;Glotzing;14
40355.00;374212.00;4134;Putzleinsdorf;Glotzing;Glotzing;15
37751.40;378028.47;4134;Putzleinsdorf;Krien;Krien;1
37711.71;378018.83;4134;Putzleinsdorf;Krien;Krien;2
37758.40;377962.16;4134;Putzleinsdorf;Krien;Krien;3
37747.00;377953.00;4134;Putzleinsdorf;Krien;Krien;3
37766.19;377936.89;4134;Putzleinsdorf;Krien;Krien;4
37761.47;377909.30;4134;Putzleinsdorf;Krien;Krien;5
37299.73;377661.89;4134;Putzleinsdorf;Krien;Krien;6
37247.60;377693.99;4134;Putzleinsdorf;Krien;Krien;7
37181.64;377718.20;4134;Putzleinsdorf;Krien;Krien;8
37834.66;377468.49;4134;Putzleinsdorf;Krien;Krien;9
38377.44;377302.48;4134;Putzleinsdorf;Krien;Krien;10
38346.08;377309.94;4134;Putzleinsdorf;Krien;Krien;10
38241.79;377266.81;4134;Putzleinsdorf;Krien;Krien;11
38062.74;377072.11;4134;Putzleinsdorf;Krien;Krien;12
38071.29;376785.02;4134;Putzleinsdorf;Krien;Krien;13
38128.72;376740.04;4134;Putzleinsdorf;Krien;Krien;14
37465.68;377820.96;4134;Putzleinsdorf;Krien;Krien;15
37465.68;377820.96;4134;Putzleinsdorf;Krien;Krien;15
36651.75;377339.42;4141;Putzleinsdorf;Krien;Krien;16
37544.40;377437.50;4134;Putzleinsdorf;Krien;Krien;17
37574.49;377446.52;4134;Putzleinsdorf;Krien;Krien;17
37379.98;378208.20;4134;Putzleinsdorf;Krien;Krien;18
37772.36;377628.52;4134;Putzleinsdorf;Krien;Krien;19
37360.48;377836.34;4134;Putzleinsdorf;Krien;Krien;21
38309.55;377292.53;4134;Putzleinsdorf;Krien;Krien;24
37208.28;377849.53;4134;Putzleinsdorf;Krien;Krien;25
37259.97;377877.71;4134;Putzleinsdorf;Krien;Krien;26
37213.15;377807.37;4134;Putzleinsdorf;Krien;Krien;27
37128.96;377734.06;4134;Putzleinsdorf;Krien;Krien;28
37119.85;377803.39;4134;Putzleinsdorf;Krien;Krien;29
36605.98;377290.73;4141;Putzleinsdorf;Krien;Krien;30
37425.52;377798.06;4134;Putzleinsdorf;Krien;Krien;32
37234.31;377675.05;4134;Putzleinsdorf;Krien;Krien;33
37224.91;377720.03;4134;Putzleinsdorf;Krien;Krien;34
37244.64;377738.01;4134;Putzleinsdorf;Krien;Krien;35
37843.83;377920.41;4134;Putzleinsdorf;Krien;Krien;40
39453.74;375380.81;4134;Putzleinsdorf;Kronewittet;Kronewittet;7
39433.59;375403.01;4134;Putzleinsdorf;Kronewittet;Kronewittet;9
39435.39;375424.70;4134;Putzleinsdorf;Kronewittet;Kronewittet;11
39398.63;375431.30;4134;Putzleinsdorf;Kronewittet;Kronewittet;13
39455.79;375334.88;4134;Putzleinsdorf;Kronewittet;Kronewittet;14
39413.39;375348.01;4134;Putzleinsdorf;Kronewittet;Kronewittet;16
39394.34;375355.33;4134;Putzleinsdorf;Kronewittet;Kronewittet;17
38837.62;375155.30;4134;Putzleinsdorf;Maennersdorf;Maennersdorf;1
